direction_id,pair,block_id,source,target,source_range,target_range,requirement_no,required_explanation,contrary_evidence,response_model
mark_used_luke,Mark↔Luke,loose_006,Luke,Mark,Luke 5:20–Luke 6:10,Mark 2:5–Mark 3:5,1,9 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_006,Luke,Mark,Luke 5:20–Luke 6:10,Mark 2:5–Mark 3:5,2,10 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_007,Mark,Luke,Mark 3:18–Mark 3:19,Luke 6:15–Luke 6:16,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_007,Mark,Luke,Mark 3:18–Mark 3:19,Luke 6:15–Luke 6:16,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_007,Luke,Mark,Luke 6:15–Luke 6:16,Mark 3:18–Mark 3:19,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_007,Luke,Mark,Luke 6:15–Luke 6:16,Mark 3:18–Mark 3:19,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_008,Mark,Luke,Mark 4:4–Mark 4:25,Luke 8:5–Luke 8:18,1,"7 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_008,Mark,Luke,Mark 4:4–Mark 4:25,Luke 8:5–Luke 8:18,2,15 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_008,Luke,Mark,Luke 8:5–Luke 8:18,Mark 4:4–Mark 4:25,1,15 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_008,Luke,Mark,Luke 8:5–Luke 8:18,Mark 4:4–Mark 4:25,2,7 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_009,Mark,Luke,Mark 4:35–Mark 5:1,Luke 8:22–Luke 8:26,1,"1 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_009,Mark,Luke,Mark 4:35–Mark 5:1,Luke 8:22–Luke 8:26,2,4 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_009,Luke,Mark,Luke 8:22–Luke 8:26,Mark 4:35–Mark 5:1,1,4 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_009,Luke,Mark,Luke 8:22–Luke 8:26,Mark 4:35–Mark 5:1,2,1 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_010,Mark,Luke,Mark 5:7–Mark 5:27,Luke 8:28–Luke 8:44,1,"8 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_010,Mark,Luke,Mark 5:7–Mark 5:27,Luke 8:28–Luke 8:44,2,12 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_010,Luke,Mark,Luke 8:28–Luke 8:44,Mark 5:7–Mark 5:27,1,12 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_010,Luke,Mark,Luke 8:28–Luke 8:44,Mark 5:7–Mark 5:27,2,8 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_011,Mark,Luke,Mark 5:34–Mark 5:41,Luke 8:48–Luke 8:54,1,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_011,Mark,Luke,Mark 5:34–Mark 5:41,Luke 8:48–Luke 8:54,2,3 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_011,Luke,Mark,Luke 8:48–Luke 8:54,Mark 5:34–Mark 5:41,1,3 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_011,Luke,Mark,Luke 8:48–Luke 8:54,Mark 5:34–Mark 5:41,2,2 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_012,Mark,Luke,Mark 6:7–Mark 6:10,Luke 9:1–Luke 9:4,1,"1 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_012,Mark,Luke,Mark 6:7–Mark 6:10,Luke 9:1–Luke 9:4,2,1 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_012,Luke,Mark,Luke 9:1–Luke 9:4,Mark 6:7–Mark 6:10,1,1 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_012,Luke,Mark,Luke 9:1–Luke 9:4,Mark 6:7–Mark 6:10,2,1 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_013,Mark,Luke,Mark 6:16–Mark 6:16,Luke 9:9–Luke 9:9,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_013,Mark,Luke,Mark 6:16–Mark 6:16,Luke 9:9–Luke 9:9,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_013,Luke,Mark,Luke 9:9–Luke 9:9,Mark 6:16–Mark 6:16,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_013,Luke,Mark,Luke 9:9–Luke 9:9,Mark 6:16–Mark 6:16,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_014,Mark,Luke,Mark 6:30–Mark 6:30,Luke 9:10–Luke 9:10,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_014,Mark,Luke,Mark 6:30–Mark 6:30,Luke 9:10–Luke 9:10,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_014,Luke,Mark,Luke 9:10–Luke 9:10,Mark 6:30–Mark 6:30,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_014,Luke,Mark,Luke 9:10–Luke 9:10,Mark 6:30–Mark 6:30,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_015,Mark,Luke,Mark 6:37–Mark 6:42,Luke 9:13–Luke 9:17,1,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
