layer,source_ref,target_ref,score,max_exact_run_len,max_exact_run,negative_space_flags,interpretation_rule
epistle_to_gospel,Jas 2:8,Matt 22:39-42,0.3308,6,αγαπησεισ τον πλησιον σου ωσ σεαυτον,lev19_love_neighbor,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:24-27,0.2726,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:25-27,0.2855,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:25-28,0.2781,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:26-27,0.3053,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:26-28,0.292,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:26-29,0.285,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:27,0.3202,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:27-28,0.3017,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:27-29,0.2915,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Luke 10:27-30,0.2716,5,τον πλησιον σου ωσ σεαυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:40-43,0.189,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:41-43,0.1966,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:41-44,0.19,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:42-43,0.2064,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:42-44,0.1963,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:42-45,0.1844,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:43,0.2586,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:43-44,0.2068,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:43-45,0.1889,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 2:8,Matt 5:43-46,0.1837,4,αγαπησεισ τον πλησιον σου,lev19_love_neighbor|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:35-38,0.1209,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:36-38,0.124,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:36-39,0.1191,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:37-38,0.1271,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:37-39,0.1202,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:37-40,0.1194,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:38,0.1531,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:38-39,0.1228,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:38-40,0.1216,4,εν τη καρδια υμων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:14,Luke 24:38-41,0.1766,4,εν τη καρδια υμων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:31-34,0.1462,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:32-34,0.1496,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:32-35,0.1486,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:33-34,0.1565,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:33-35,0.1545,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:33-36,0.1516,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:34,0.1696,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:34-35,0.1651,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,Jas 3:2,Luke 11:34-36,0.1591,4,και ολον το σωμα,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
