model_id,direction_id,pair,unit_id,source_range,target_range,obligation_type,required_explanation,contrary_evidence,response_model,basis
two_source_mark_q,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_22,Mark 13:1–Mark 13:32,Matt 24:1–Matt 24:36,pericope_direction_requirement,Before this block Matthew has an inserted/repositioned interval of 39 verses (Matt 22:46–Matt 23:39) compared with 7 in Mark.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_22,Mark 13:1–Mark 13:32,Matt 24:1–Matt 24:36,pericope_direction_requirement,Before this block Matthew has an inserted/repositioned interval of 39 verses (Matt 22:46–Matt 23:39) compared with 7 in Mark.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_22,Mark 13:1–Mark 13:32,Matt 24:1–Matt 24:36,pericope_direction_requirement,Before this block Matthew has an inserted/repositioned interval of 39 verses (Matt 22:46–Matt 23:39) compared with 7 in Mark.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_22,Mark 13:1–Mark 13:32,Matt 24:1–Matt 24:36,pericope_direction_requirement,Before this block Matthew has an inserted/repositioned interval of 39 verses (Matt 22:46–Matt 23:39) compared with 7 in Mark.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
oral_tradition_network:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_22,Mark 13:1–Mark 13:32,Matt 24:1–Matt 24:36,pericope_direction_requirement,Before this block Matthew has an inserted/repositioned interval of 39 verses (Matt 22:46–Matt 23:39) compared with 7 in Mark.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_22,Matt 24:1–Matt 24:36,Mark 13:1–Mark 13:32,pericope_direction_requirement,Span lengths are close (539 vs 585); neither direction is decided by block length alone.,Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_22,Matt 24:1–Matt 24:36,Mark 13:1–Mark 13:32,pericope_direction_requirement,Span lengths are close (539 vs 585); neither direction is decided by block length alone.,Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_22,Matt 24:1–Matt 24:36,Mark 13:1–Mark 13:32,pericope_direction_requirement,"Within the span Mark lacks 4 relative Matthean verses, which requires omission or stronger compression.",Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_22,Matt 24:1–Matt 24:36,Mark 13:1–Mark 13:32,pericope_direction_requirement,"Within the span Mark lacks 4 relative Matthean verses, which requires omission or stronger compression.",Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_22,Matt 24:1–Matt 24:36,Mark 13:1–Mark 13:32,pericope_direction_requirement,Matthew has more tempo markers (1 vs 0); Matthew→Mark implies smoothing or removal of pacing markers.,Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_22,Matt 24:1–Matt 24:36,Mark 13:1–Mark 13:32,pericope_direction_requirement,Matthew has more tempo markers (1 vs 0); Matthew→Mark implies smoothing or removal of pacing markers.,Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_22,Matt 24:1–Matt 24:36,Mark 13:1–Mark 13:32,pericope_direction_requirement,Before this block Mark lacks a Matthean interval of 39 verses (Matt 22:46–Matt 23:39); Matthew→Mark requires omission or non-use of that material.,Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_22,Matt 24:1–Matt 24:36,Mark 13:1–Mark 13:32,pericope_direction_requirement,Before this block Mark lacks a Matthean interval of 39 verses (Matt 22:46–Matt 23:39); Matthew→Mark requires omission or non-use of that material.,Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Span lengths are close (1223 vs 1211); neither direction is decided by block length alone.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
two_source_mark_q,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Span lengths are close (1223 vs 1211); neither direction is decided by block length alone.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Span lengths are close (1223 vs 1211); neither direction is decided by block length alone.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Span lengths are close (1223 vs 1211); neither direction is decided by block length alone.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Span lengths are close (1223 vs 1211); neither direction is decided by block length alone.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
oral_tradition_network:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Span lengths are close (1223 vs 1211); neither direction is decided by block length alone.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (4 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
two_source_mark_q,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (4 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (4 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_23,Mark 14:1–Mark 15:1,Matt 26:4–Matt 27:1,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (4 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
