book,idx,ref,short_verse,citation_formula,bracketed_text,text_critical_empty_after_default,cheap_shared,variant_note_count,token_count_default,token_count_full,text_norm_default
Matt,237,Matt 9:3,False,False,False,False,False,0,10,10,και ιδου τινεσ των γραμματεων ειπαν εν εαυτοισ ουτοσ βλασφημει
Matt,238,Matt 9:4,False,False,False,False,False,0,15,15,και ειδωσ ο ιησουσ τασ ενθυμησεισ αυτων ειπεν ινατι ενθυμεισθε πονηρα εν ταισ καρδιαισ υμων
Matt,239,Matt 9:5,False,False,False,False,False,0,14,14,τι γαρ εστιν ευκοπωτερον ειπειν αφιενται σου αι αμαρτιαι η ειπειν εγειρε και περιπατει
Matt,240,Matt 9:6,False,False,False,False,False,0,30,30,ινα δε ειδητε οτι εξουσιαν εχει ο υιοσ του ανθρωπου επι τησ γησ αφιεναι αμαρτιασ τοτε λεγει τω παραλυτικω εγερθεισ αρον σου την κλινην και υπαγε εισ τον οικον σου
Matt,241,Matt 9:7,False,False,False,False,False,0,7,7,και εγερθεισ απηλθεν εισ τον οικον αυτου
Matt,242,Matt 9:8,False,False,False,False,False,0,15,15,ιδοντεσ δε οι οχλοι εφοβηθησαν και εδοξασαν τον θεον τον δοντα εξουσιαν τοιαυτην τοισ ανθρωποισ
Matt,243,Matt 9:9,False,False,False,False,False,0,22,22,και παραγων ο ιησουσ εκειθεν ειδεν ανθρωπον καθημενον επι το τελωνιον μαθθαιον λεγομενον και λεγει αυτω ακολουθει μοι και αναστασ ηκολουθησεν αυτω
Matt,244,Matt 9:10,False,False,False,False,False,0,21,21,και εγενετο αυτου ανακειμενου εν τη οικια και ιδου πολλοι τελωναι και αμαρτωλοι ελθοντεσ συνανεκειντο τω ιησου και τοισ μαθηταισ αυτου
Matt,245,Matt 9:11,False,False,False,False,False,0,19,19,και ιδοντεσ οι φαρισαιοι ελεγον τοισ μαθηταισ αυτου δια τι μετα των τελωνων και αμαρτωλων εσθιει ο διδασκαλοσ υμων
Matt,246,Matt 9:12,False,False,False,False,False,0,14,14,ο δε ακουσασ ειπεν ου χρειαν εχουσιν οι ισχυοντεσ ιατρου αλλα οι κακωσ εχοντεσ
Matt,247,Matt 9:13,False,False,False,False,False,0,17,17,πορευθεντεσ δε μαθετε τι εστιν ελεοσ θελω και ου θυσιαν ου γαρ ηλθον καλεσαι δικαιουσ αλλα αμαρτωλουσ
Matt,248,Matt 9:14,False,False,False,False,False,0,21,21,τοτε προσερχονται αυτω οι μαθηται ιωαννου λεγοντεσ δια τι ημεισ και οι φαρισαιοι νηστευομεν πολλα οι δε μαθηται σου ου νηστευουσιν
Matt,249,Matt 9:15,False,False,False,False,False,0,31,31,και ειπεν αυτοισ ο ιησουσ μη δυνανται οι υιοι του νυμφωνοσ πενθειν εφ οσον μετ αυτων εστιν ο νυμφιοσ ελευσονται δε ημεραι οταν απαρθη απ αυτων ο νυμφιοσ και τοτε νηστευσουσιν
Matt,250,Matt 9:16,False,False,False,False,False,0,21,21,ουδεισ δε επιβαλλει επιβλημα ρακουσ αγναφου επι ιματιω παλαιω αιρει γαρ το πληρωμα αυτου απο του ιματιου και χειρον σχισμα γινεται
Matt,251,Matt 9:17,False,False,False,False,False,0,32,32,ουδε βαλλουσιν οινον νεον εισ ασκουσ παλαιουσ ει δε μη γε ρηγνυνται οι ασκοι και ο οινοσ εκχειται και οι ασκοι απολλυνται αλλα βαλλουσιν οινον νεον εισ ασκουσ καινουσ και αμφοτεροι συντηρουνται
Matt,252,Matt 9:18,False,False,False,False,False,0,27,27,ταυτα αυτου λαλουντοσ αυτοισ ιδου αρχων εισ ελθων προσεκυνει αυτω λεγων οτι η θυγατηρ μου αρτι ετελευτησεν αλλα ελθων επιθεσ την χειρα σου επ αυτην και ζησεται
Matt,253,Matt 9:19,False,False,False,False,False,0,10,10,και εγερθεισ ο ιησουσ ηκολουθει αυτω και οι μαθηται αυτου
Matt,254,Matt 9:20,False,False,False,False,False,0,14,14,και ιδου γυνη αιμορροουσα δωδεκα ετη προσελθουσα οπισθεν ηψατο του κρασπεδου του ιματιου αυτου
Matt,255,Matt 9:21,False,False,False,False,False,0,11,11,ελεγεν γαρ εν εαυτη εαν μονον αψωμαι του ιματιου αυτου σωθησομαι
Matt,256,Matt 9:22,False,False,False,False,False,0,23,23,ο δε ιησουσ στραφεισ και ιδων αυτην ειπεν θαρσει θυγατερ η πιστισ σου σεσωκεν σε και εσωθη η γυνη απο τησ ωρασ εκεινησ
Matt,257,Matt 9:23,False,False,False,False,False,0,17,17,και ελθων ο ιησουσ εισ την οικιαν του αρχοντοσ και ιδων τουσ αυλητασ και τον οχλον θορυβουμενον
Matt,258,Matt 9:24,False,False,False,False,False,0,12,12,ελεγεν αναχωρειτε ου γαρ απεθανεν το κορασιον αλλα καθευδει και κατεγελων αυτου
Matt,259,Matt 9:25,False,False,False,False,False,0,14,14,οτε δε εξεβληθη ο οχλοσ εισελθων εκρατησεν τησ χειροσ αυτησ και ηγερθη το κορασιον
Matt,260,Matt 9:26,False,False,False,False,False,0,10,10,και εξηλθεν η φημη αυτη εισ ολην την γην εκεινην
Matt,261,Matt 9:27,False,False,False,False,False,0,16,16,και παραγοντι εκειθεν τω ιησου ηκολουθησαν αυτω δυο τυφλοι κραζοντεσ και λεγοντεσ ελεησον ημασ υιε δαυιδ
Matt,262,Matt 9:28,False,False,False,False,False,0,23,23,ελθοντι δε εισ την οικιαν προσηλθον αυτω οι τυφλοι και λεγει αυτοισ ο ιησουσ πιστευετε οτι δυναμαι τουτο ποιησαι λεγουσιν αυτω ναι κυριε
Matt,263,Matt 9:29,False,False,False,False,False,0,12,12,τοτε ηψατο των οφθαλμων αυτων λεγων κατα την πιστιν υμων γενηθητω υμιν
Matt,264,Matt 9:30,False,False,False,False,False,0,14,14,και ηνεωχθησαν αυτων οι οφθαλμοι και ενεβριμηθη αυτοισ ο ιησουσ λεγων ορατε μηδεισ γινωσκετω
Matt,265,Matt 9:31,False,False,False,False,False,0,10,10,οι δε εξελθοντεσ διεφημισαν αυτον εν ολη τη γη εκεινη
Matt,266,Matt 9:32,False,False,False,False,False,0,9,9,αυτων δε εξερχομενων ιδου προσηνεγκαν αυτω ανθρωπον κωφον δαιμονιζομενον
Matt,267,Matt 9:33,False,False,False,False,False,0,18,18,και εκβληθεντοσ του δαιμονιου ελαλησεν ο κωφοσ και εθαυμασαν οι οχλοι λεγοντεσ ουδεποτε εφανη ουτωσ εν τω ισραηλ
Matt,268,Matt 9:34,False,False,False,False,False,0,12,12,οι δε φαρισαιοι ελεγον εν τω αρχοντι των δαιμονιων εκβαλλει τα δαιμονια
Matt,269,Matt 9:35,False,False,False,False,False,0,28,28,και περιηγεν ο ιησουσ τασ πολεισ πασασ και τασ κωμασ διδασκων εν ταισ συναγωγαισ αυτων και κηρυσσων το ευαγγελιον τησ βασιλειασ και θεραπευων πασαν νοσον και πασαν μαλακιαν
Matt,270,Matt 9:36,False,False,False,False,False,0,17,17,ιδων δε τουσ οχλουσ εσπλαγχνισθη περι αυτων οτι ησαν εσκυλμενοι και ερριμμενοι ωσει προβατα μη εχοντα ποιμενα
Matt,271,Matt 9:37,False,False,False,False,False,0,13,13,τοτε λεγει τοισ μαθηταισ αυτου ο μεν θερισμοσ πολυσ οι δε εργαται ολιγοι
Matt,272,Matt 9:38,False,False,False,False,False,0,13,13,δεηθητε ουν του κυριου του θερισμου οπωσ εκβαλη εργατασ εισ τον θερισμον αυτου
Matt,273,Matt 10:1,False,False,False,False,False,0,21,21,και προσκαλεσαμενοσ τουσ δωδεκα μαθητασ αυτου εδωκεν αυτοισ εξουσιαν πνευματων ακαθαρτων ωστε εκβαλλειν αυτα και θεραπευειν πασαν νοσον και πασαν μαλακιαν
Matt,274,Matt 10:2,False,False,False,False,False,0,27,27,των δε δωδεκα αποστολων τα ονοματα εστιν ταυτα πρωτοσ σιμων ο λεγομενοσ πετροσ και ανδρεασ ο αδελφοσ αυτου ιακωβοσ ο του ζεβεδαιου και ιωαννησ ο αδελφοσ αυτου
Matt,275,Matt 10:3,False,False,False,False,False,0,14,14,φιλιπποσ και βαρθολομαιοσ θωμασ και μαθθαιοσ ο τελωνησ ιακωβοσ ο του αλφαιου και θαδδαιοσ
Matt,276,Matt 10:4,False,False,False,False,False,0,11,11,σιμων ο καναναιοσ και ιουδασ ο ισκαριωτησ ο και παραδουσ αυτον
Matt,277,Matt 10:5,False,False,False,False,False,0,20,20,τουτουσ τουσ δωδεκα απεστειλεν ο ιησουσ παραγγειλασ αυτοισ λεγων εισ οδον εθνων μη απελθητε και εισ πολιν σαμαριτων μη εισελθητε
Matt,278,Matt 10:6,False,False,False,False,False,0,10,10,πορευεσθε δε μαλλον προσ τα προβατα τα απολωλοτα οικου ισραηλ
Matt,279,Matt 10:7,False,False,False,False,False,0,10,10,πορευομενοι δε κηρυσσετε λεγοντεσ οτι ηγγικεν η βασιλεια των ουρανων
Matt,280,Matt 10:8,False,False,False,False,False,0,12,12,ασθενουντασ θεραπευετε νεκρουσ εγειρετε λεπρουσ καθαριζετε δαιμονια εκβαλλετε δωρεαν ελαβετε δωρεαν δοτε
Matt,281,Matt 10:9,False,False,False,False,False,0,11,11,μη κτησησθε χρυσον μηδε αργυρον μηδε χαλκον εισ τασ ζωνασ υμων
Matt,282,Matt 10:10,False,False,False,False,False,0,18,18,μη πηραν εισ οδον μηδε δυο χιτωνασ μηδε υποδηματα μηδε ραβδον αξιοσ γαρ ο εργατησ τησ τροφησ αυτου
Matt,283,Matt 10:11,False,False,False,False,False,0,19,19,εισ ην δ αν πολιν η κωμην εισελθητε εξετασατε τισ εν αυτη αξιοσ εστιν κακει μεινατε εωσ αν εξελθητε
